Datetime,Open,High,Low,Close,Volume
2022-06-20 00:00:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:01:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:02:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:03:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:04:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:05:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:06:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:07:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:08:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:09:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:10:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:11:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:12:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:13:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:14:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:15:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:16:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:17:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:18:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:19:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:20:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:21:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:22:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:23:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:24:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:25:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:26:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:27:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:28:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:29:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:30:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:31:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:32:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:33:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:34:00,649.846,649.846,649.846,649.846,0.0
2022-06-20 00:35:00,649.846,649.846,649.846,649.846,0.0
