,Open,High,Low,Close,Volume
2011-11-30 05:37:00,1.33336,1.33336,1.33313,1.33318,1116699981.6894531
2011-11-30 05:38:00,1.33318,1.33346,1.33317,1.33346,1265999984.741211
2011-11-30 05:39:00,1.33346,1.33373,1.33326,1.33346,1681799926.7578125
2011-11-30 05:40:00,1.33344,1.33375,1.33344,1.33361,1021900024.4140624
2011-11-30 05:41:00,1.33359,1.33378,1.33359,1.33371,673000030.5175781
2011-11-30 05:42:00,1.33373,1.33381,1.33369,1.33373,1018099975.5859376
2011-11-30 05:43:00,1.33375,1.33387,1.33362,1.3338,1457899932.861328
2011-11-30 05:44:00,1.33378,1.33378,1.33363,1.33365,293799991.607666
2011-11-30 05:45:00,1.33363,1.33367,1.33342,1.33346,851399993.8964844
2011-11-30 05:46:00,1.33346,1.33346,1.3333,1.33338,474799995.4223633
2011-11-30 05:47:00,1.33342,1.33348,1.33332,1.33344,885100021.3623047
2011-11-30 05:48:00,1.33344,1.33344,1.33333,1.33334,347000007.62939453
2011-11-30 05:49:00,1.33341,1.33348,1.33305,1.33307,1197500000.0
2011-11-30 05:50:00,1.33307,1.33328,1.33305,1.33321,1406999969.482422
2011-11-30 05:51:00,1.33321,1.33321,1.33281,1.33285,1746300048.828125
2011-11-30 05:52:00,1.33283,1.33291,1.33269,1.33279,1700299987.7929688
2011-11-30 05:53:00,1.33279,1.33292,1.33277,1.33289,878700027.4658203
2011-11-30 05:54:00,1.33287,1.3332,1.33287,1.33315,1735700073.2421875
2011-11-30 05:55:00,1.33314,1.33332,1.33314,1.33323,1538099975.5859375
2011-11-30 05:56:00,1.33323,1.33357,1.3332,1.33352,1994100036.6210935
2011-11-30 05:57:00,1.33352,1.33352,1.33316,1.33316,1118700027.4658203
2011-11-30 05:58:00,1.33316,1.33316,1.33278,1.33288,2188099975.585937
2011-11-30 05:59:00,1.33288,1.3331,1.33283,1.33303,1787700042.7246094
2011-11-30 06:00:00,1.33302,1.33304,1.33285,1.33297,1430599975.5859375
2011-11-30 06:01:00,1.33297,1.33297,1.33255,1.3327,1611399993.8964844
2011-11-30 06:02:00,1.3327,1.33278,1.33264,1.33278,1086600036.6210938
2011-11-30 06:03:00,1.33278,1.33278,1.33214,1.33223,2082400054.9316409
2011-11-30 06:04:00,1.33226,1.33262,1.3322,1.33262,2096900024.4140625
2011-11-30 06:05:00,1.3326,1.3326,1.33249,1.33256,1094199981.6894531
2011-11-30 06:06:00,1.33255,1.33273,1.33255,1.33259,1337299957.2753906
2011-11-30 06:07:00,1.3326,1.3326,1.33252,1.33252,965899963.3789062
2011-11-30 06:08:00,1.33255,1.33257,1.3325,1.33253,1152799987.7929688
2011-11-30 06:09:00,1.33253,1.33253,1.33227,1.33227,1583099975.5859375
2011-11-30 06:10:00,1.33226,1.33226,1.33187,1.33187,1911900024.4140625
2011-11-30 06:11:00,1.33185,1.33191,1.3313,1.33154,2270099945.0683594
2011-11-30 06:12:00,1.33154,1.33172,1.33143,1.33163,1820500030.517578
2011-11-30 06:13:00,1.33163,1.33191,1.33157,1.33189,1538099975.5859375
2011-11-30 06:14:00,1.33187,1.33201,1.3317,1.33185,2045500030.517578
2011-11-30 06:15:00,1.33185,1.3319,1.33139,1.33143,2291699981.689453
2011-11-30 06:16:00,1.33141,1.33144,1.33101,1.33118,2085000000.0
2011-11-30 06:17:00,1.33118,1.33153,1.33106,1.33143,1487899932.861328
2011-11-30 06:18:00,1.33142,1.33156,1.33141,1.33144,1107300033.569336
2011-11-30 06:19:00,1.33144,1.3317,1.33144,1.33167,1087399978.6376953
2011-11-30 06:20:00,1.33169,1.33172,1.33135,1.3315,1524700012.2070312
2011-11-30 06:21:00,1.3315,1.33184,1.33146,1.33184,1716000061.0351562
2011-11-30 06:22:00,1.33183,1.33184,1.33152,1.33153,1330099945.0683594
2011-11-30 06:23:00,1.33155,1.33157,1.3314,1.33151,1087799987.7929688
2011-11-30 06:24:00,1.3315,1.33151,1.33129,1.33129,1212600021.3623047
2011-11-30 06:25:00,1.33129,1.33137,1.33113,1.33115,1651199951.171875
2011-11-30 06:26:00,1.33115,1.33115,1.33079,1.33109,2054900054.9316409
2011-11-30 06:27:00,1.33109,1.33138,1.33109,1.33128,1522500000.0
2011-11-30 06:28:00,1.33126,1.33135,1.33126,1.33132,802200012.2070312
2011-11-30 06:29:00,1.33134,1.33136,1.33117,1.33122,1606499938.9648438
2011-11-30 06:30:00,1.33122,1.33126,1.33097,1.33123,1821199951.171875
2011-11-30 06:31:00,1.33123,1.33129,1.33112,1.3312,1679799957.2753906
2011-11-30 06:32:00,1.3312,1.33151,1.33117,1.33151,1701399993.8964844
2011-11-30 06:33:00,1.33149,1.33175,1.33138,1.33174,1475099945.0683594
2011-11-30 06:34:00,1.33173,1.33173,1.33161,1.33169,1223600006.1035156
2011-11-30 06:35:00,1.33169,1.3317,1.3316,1.33169,1199899978.6376953
2011-11-30 06:36:00,1.3317,1.33193,1.3317,1.33185,1355599975.5859375
2011-11-30 06:37:00,1.33185,1.33201,1.33184,1.33189,1148600006.1035156
2011-11-30 06:38:00,1.33189,1.33201,1.33177,1.33177,1264800033.569336
2011-11-30 06:39:00,1.33177,1.33178,1.33166,1.33175,1113499984.741211
2011-11-30 06:40:00,1.33175,1.33195,1.33175,1.3319,731900024.4140625
2011-11-30 06:41:00,1.33191,1.33195,1.33168,1.33195,1113600006.1035156
2011-11-30 06:42:00,1.33195,1.33205,1.33172,1.33186,1713099975.5859375
2011-11-30 06:43:00,1.33185,1.33187,1.33159,1.33186,1907500000.0
2011-11-30 06:44:00,1.33188,1.3322,1.33183,1.33208,2393600006.103516
2011-11-30 06:45:00,1.33208,1.33219,1.33164,1.33164,2176100006.103516
2011-11-30 06:46:00,1.3317,1.33193,1.33167,1.33174,1640599975.5859375
2011-11-30 06:47:00,1.33176,1.33191,1.33172,1.33189,1378200073.2421875
2011-11-30 06:48:00,1.33189,1.33208,1.33189,1.33198,888099975.5859375
2011-11-30 06:49:00,1.33196,1.332,1.33169,1.33173,1029100036.6210938
2011-11-30 06:50:00,1.33173,1.33191,1.33173,1.33187,1063499984.7412108
2011-11-30 06:51:00,1.33187,1.33204,1.33174,1.33201,1000000000.0
2011-11-30 06:52:00,1.33201,1.3321,1.33195,1.33207,1306300048.828125
2011-11-30 06:53:00,1.33209,1.33209,1.33186,1.33196,915299987.7929688
2011-11-30 06:54:00,1.33196,1.33196,1.33167,1.33167,1588800048.828125
2011-11-30 06:55:00,1.33167,1.33184,1.33116,1.33125,2432700042.7246094
2011-11-30 06:56:00,1.33125,1.3313,1.33027,1.33031,3049700012.2070312
2011-11-30 06:57:00,1.33029,1.33029,1.32985,1.33021,2370700073.2421875
2011-11-30 06:58:00,1.33021,1.33051,1.32962,1.32963,2384400024.4140625
2011-11-30 06:59:00,1.3296,1.32963,1.32942,1.32956,2410800018.310547
2011-11-30 07:00:00,1.32956,1.32975,1.32901,1.32909,2885899963.3789062
2011-11-30 07:01:00,1.32907,1.3294,1.32869,1.32901,3170499877.9296875
2011-11-30 07:02:00,1.32904,1.32925,1.32885,1.32925,2451699981.689453
2011-11-30 07:03:00,1.32926,1.32959,1.32921,1.32923,2273200073.2421875
2011-11-30 07:04:00,1.32923,1.3294,1.32918,1.3294,1610399932.861328
2011-11-30 07:05:00,1.32942,1.32967,1.32942,1.32962,2355800018.310547
2011-11-30 07:06:00,1.3296,1.32983,1.3295,1.32983,2200899963.3789062
2011-11-30 07:07:00,1.32984,1.33009,1.32973,1.33009,2483800048.828125
2011-11-30 07:08:00,1.33012,1.33016,1.3294,1.3294,2306799926.7578125
2011-11-30 07:09:00,1.32939,1.32939,1.32898,1.32923,2254700012.2070312
2011-11-30 07:10:00,1.32923,1.32931,1.32905,1.32918,1961600036.6210935
2011-11-30 07:11:00,1.32916,1.32948,1.32909,1.32922,2072100067.138672
2011-11-30 07:12:00,1.3292,1.32937,1.32914,1.32921,1632799987.7929688
2011-11-30 07:13:00,1.32921,1.32928,1.32815,1.32815,2945499877.9296875
2011-11-30 07:14:00,1.32814,1.32837,1.32781,1.32781,3479200134.277344
2011-11-30 07:15:00,1.32784,1.32784,1.32649,1.32674,4306000061.035156
2011-11-30 07:16:00,1.32679,1.32729,1.32664,1.32693,3095199890.1367188
2011-11-30 07:17:00,1.32694,1.32716,1.32645,1.32646,3483599853.515625
2011-11-30 07:18:00,1.32646,1.32669,1.32593,1.32615,2680599975.585937
2011-11-30 07:19:00,1.32615,1.32685,1.32615,1.32661,3206499938.964844
2011-11-30 07:20:00,1.32661,1.32663,1.32607,1.32618,3878200073.242188
2011-11-30 07:21:00,1.32618,1.32722,1.32618,1.32718,3540100097.65625
2011-11-30 07:22:00,1.32712,1.32745,1.32706,1.32706,2571499938.964844
2011-11-30 07:23:00,1.32704,1.32718,1.32659,1.32674,2953299865.722656
2011-11-30 07:24:00,1.32674,1.32702,1.32671,1.32702,1971799926.7578125
2011-11-30 07:25:00,1.327,1.32714,1.32679,1.32679,2312500000.0
2011-11-30 07:26:00,1.32681,1.3272,1.32668,1.32716,2406799926.7578125
2011-11-30 07:27:00,1.32721,1.32745,1.3272,1.32744,2065800018.3105469
2011-11-30 07:28:00,1.32749,1.3276,1.32737,1.32739,1905399932.861328
2011-11-30 07:29:00,1.32738,1.32741,1.32681,1.32691,3005499877.9296875
2011-11-30 07:30:00,1.32689,1.32698,1.32629,1.32642,2075500030.517578
2011-11-30 07:31:00,1.32642,1.32674,1.32639,1.32662,2657699890.1367188
2011-11-30 07:32:00,1.32662,1.32682,1.32646,1.32669,2855199890.1367188
2011-11-30 07:33:00,1.32671,1.32717,1.32666,1.32674,2208200073.2421875
2011-11-30 07:34:00,1.32676,1.32682,1.3262,1.32625,2737099914.550781
2011-11-30 07:35:00,1.32625,1.3266,1.32623,1.32657,1549400024.4140625
2011-11-30 07:36:00,1.32662,1.32673,1.32633,1.32648,2590499877.9296875
2011-11-30 07:37:00,1.32651,1.32666,1.32633,1.32638,1922100067.138672
2011-11-30 07:38:00,1.3264,1.32678,1.32615,1.32673,2939299926.7578125
2011-11-30 07:39:00,1.32677,1.3272,1.32673,1.3272,1729400024.4140625
2011-11-30 07:40:00,1.32718,1.32733,1.32703,1.32714,2260700073.2421875
2011-11-30 07:41:00,1.32715,1.32741,1.32702,1.32702,2840700073.2421875
2011-11-30 07:42:00,1.32703,1.32705,1.32669,1.3268,2511000061.035156
2011-11-30 07:43:00,1.32679,1.32691,1.32667,1.32691,1474900054.9316406
2011-11-30 07:44:00,1.32693,1.32697,1.32676,1.32686,1866300048.828125
2011-11-30 07:45:00,1.32684,1.32711,1.32677,1.32698,1711499938.9648438
2011-11-30 07:46:00,1.32694,1.32732,1.32694,1.32725,2146600036.6210935
2011-11-30 07:47:00,1.32725,1.32735,1.32711,1.3272,1948399963.3789065
2011-11-30 07:48:00,1.32722,1.32744,1.32719,1.32727,1740700073.2421875
2011-11-30 07:49:00,1.32727,1.32741,1.32725,1.32734,1532400054.9316406
2011-11-30 07:50:00,1.32734,1.32765,1.32732,1.3276,2331499938.964844
2011-11-30 07:51:00,1.3276,1.32781,1.3276,1.32776,1527299957.2753906
2011-11-30 07:52:00,1.32776,1.32803,1.32773,1.32801,2234499969.482422
2011-11-30 07:53:00,1.32804,1.32812,1.3278,1.3278,1787400054.9316406
2011-11-30 07:54:00,1.32777,1.32777,1.3273,1.32731,2663699951.171875
2011-11-30 07:55:00,1.32731,1.32732,1.327,1.32732,2811099853.515625
2011-11-30 07:56:00,1.32736,1.32769,1.3273,1.32767,1908200073.2421875
2011-11-30 07:57:00,1.32767,1.32767,1.32721,1.32723,1599299926.7578125
2011-11-30 07:58:00,1.32723,1.32744,1.32709,1.32709,2269700012.2070312
2011-11-30 07:59:00,1.32712,1.32721,1.32694,1.32698,1992400054.9316409
