Datetime,Open,High,Low,Close,Volume
2017-11-01 00:00:00,0.98743,0.98744,0.98729,0.98744,870800018.3105469
2017-11-01 00:01:00,0.98743,0.9875,0.9874,0.98747,573300018.3105469
2017-11-01 00:02:00,0.98747,0.9875,0.98744,0.9875,453499984.74121094
2017-11-01 00:03:00,0.98749,0.98761,0.98749,0.98757,619700012.2070312
2017-11-01 00:04:00,0.98756,0.98761,0.98751,0.98754,542000007.6293945
2017-11-01 00:05:00,0.98754,0.98771,0.98751,0.98771,689400024.4140625
2017-11-01 00:06:00,0.98769,0.98772,0.98757,0.98762,776699981.6894531
2017-11-01 00:07:00,0.98762,0.98769,0.98751,0.98753,1199400024.4140625
2017-11-01 00:08:00,0.98751,0.98755,0.98744,0.98748,879100036.6210938
2017-11-01 00:09:00,0.98748,0.98758,0.98746,0.98753,622299995.4223633
2017-11-01 00:10:00,0.98752,0.98756,0.9873,0.9873,1318500061.0351562
2017-11-01 00:11:00,0.98728,0.98733,0.98721,0.98729,1844199981.6894531
2017-11-01 00:12:00,0.9873,0.98736,0.98703,0.9871,1935299987.7929688
2017-11-01 00:13:00,0.98709,0.9874,0.98698,0.98707,1849100036.6210938
2017-11-01 00:14:00,0.98706,0.98718,0.98702,0.98711,1617599945.0683594
2017-11-01 00:15:00,0.9871,0.98716,0.987,0.98703,1093799972.5341797
2017-11-01 00:16:00,0.98703,0.98717,0.98702,0.98715,984499969.4824219
2017-11-01 00:17:00,0.98715,0.98718,0.98707,0.98708,699800033.5693359
2017-11-01 00:18:00,0.98707,0.98712,0.98692,0.98698,966100006.1035156
2017-11-01 00:19:00,0.987,0.98713,0.98681,0.98713,975800018.3105469
2017-11-01 00:20:00,0.98713,0.98713,0.98702,0.98706,730999984.7412109
2017-11-01 00:21:00,0.98705,0.98705,0.98678,0.987,1112600021.3623047
2017-11-01 00:22:00,0.987,0.98712,0.987,0.9871,345000000.0
2017-11-01 00:23:00,0.98711,0.98722,0.9871,0.98717,702200012.2070312
2017-11-01 00:24:00,0.98714,0.98726,0.98709,0.98723,840000000.0
2017-11-01 00:25:00,0.98723,0.98723,0.98692,0.98696,1059599990.8447266
2017-11-01 00:26:00,0.98696,0.98699,0.98688,0.98688,618499984.7412109
2017-11-01 00:27:00,0.98689,0.98689,0.98669,0.98671,1046399993.8964844
2017-11-01 00:28:00,0.98672,0.98686,0.98664,0.98669,574799995.4223633
2017-11-01 00:29:00,0.98669,0.98679,0.98663,0.98674,567400016.784668
2017-11-01 00:30:00,0.98673,0.98681,0.98666,0.9868,468699989.31884766
2017-11-01 00:31:00,0.98681,0.98696,0.98681,0.98687,331199989.31884766
2017-11-01 00:32:00,0.98689,0.98696,0.98676,0.98682,810199966.4306641
2017-11-01 00:33:00,0.98683,0.98692,0.98682,0.98686,327500000.0
2017-11-01 00:34:00,0.98685,0.98691,0.9868,0.98683,546100006.1035156
2017-11-01 00:35:00,0.98684,0.98685,0.9868,0.98683,602400016.784668
2017-11-01 00:36:00,0.98684,0.98689,0.98679,0.9868,709300003.0517578
2017-11-01 00:37:00,0.98679,0.98685,0.98678,0.98683,326199989.31884766
2017-11-01 00:38:00,0.98682,0.98684,0.98679,0.98682,215799999.23706055
2017-11-01 00:39:00,0.98681,0.98701,0.98681,0.987,383400001.5258789
2017-11-01 00:40:00,0.987,0.98704,0.98693,0.98694,689899978.6376953
