Datetime,Open,High,Low,Close,Volume
2020-05-01 00:00:00,0.90602,0.9063,0.90602,0.90623,2174499969.482422
2020-05-01 00:01:00,0.90622,0.90629,0.90575,0.90577,2476000061.0351562
2020-05-01 00:02:00,0.90579,0.90584,0.9054,0.9055,2198000030.517578
2020-05-01 00:03:00,0.90552,0.90552,0.90535,0.90538,1677100067.1386719
2020-05-01 00:04:00,0.90537,0.90568,0.90536,0.90548,1577899932.8613281
2020-05-01 00:05:00,0.90548,0.90555,0.90542,0.90551,1211200027.4658203
2020-05-01 00:06:00,0.90552,0.9056,0.90538,0.90549,1856100006.1035156
2020-05-01 00:07:00,0.90549,0.90588,0.90547,0.90586,2328500061.0351562
2020-05-01 00:08:00,0.90585,0.90589,0.90578,0.90582,1225500030.5175781
2020-05-01 00:09:00,0.90582,0.90582,0.90551,0.90552,1771300048.828125
2020-05-01 00:10:00,0.90549,0.90549,0.90523,0.90523,1799299926.7578125
2020-05-01 00:11:00,0.90522,0.90533,0.90504,0.90509,2806700134.2773438
2020-05-01 00:12:00,0.9051,0.90539,0.90494,0.90526,2446600036.6210938
2020-05-01 00:13:00,0.90524,0.90526,0.90498,0.90506,2403999938.9648438
2020-05-01 00:14:00,0.90507,0.90525,0.90505,0.90525,1546199951.171875
2020-05-01 00:15:00,0.90525,0.90528,0.90462,0.90471,2164400024.4140625
2020-05-01 00:16:00,0.90468,0.90478,0.90443,0.90455,2728200073.2421875
2020-05-01 00:17:00,0.90454,0.90457,0.90428,0.90442,2436199951.171875
2020-05-01 00:18:00,0.90442,0.90461,0.90442,0.90456,1256800003.0517578
2020-05-01 00:19:00,0.90457,0.90477,0.90453,0.90453,1785099945.0683594
2020-05-01 00:20:00,0.90453,0.90457,0.90428,0.90456,2690000000.0
2020-05-01 00:21:00,0.90456,0.90489,0.90449,0.90476,2185299987.7929688
2020-05-01 00:22:00,0.90477,0.90503,0.90473,0.90492,2109100036.6210938
2020-05-01 00:23:00,0.90493,0.9054,0.9049,0.90528,2758200073.2421875
2020-05-01 00:24:00,0.90526,0.90549,0.90525,0.90546,2109700012.2070312
