Datetime,Open,High,Low,Close,Volume
2011-08-01 00:00:00,1.04819,1.04837,1.04783,1.04799,1740000000.0
2011-08-01 00:01:00,1.04797,1.04828,1.04792,1.04828,1380000000.0
2011-08-01 00:02:00,1.04827,1.04868,1.0482,1.04859,1040000000.0
2011-08-01 00:03:00,1.04861,1.04891,1.04858,1.04891,1180000000.0
2011-08-01 00:04:00,1.04891,1.04964,1.04891,1.04955,1490000000.0
2011-08-01 00:05:00,1.04961,1.04987,1.04946,1.04984,960000000.0
2011-08-01 00:06:00,1.04982,1.05025,1.04982,1.05016,1120000000.0
2011-08-01 00:07:00,1.05009,1.05019,1.05008,1.05012,560000000.0
2011-08-01 00:08:00,1.05018,1.05044,1.05017,1.05037,930000000.0
2011-08-01 00:09:00,1.05037,1.05037,1.04997,1.04999,990000000.0
2011-08-01 00:10:00,1.05001,1.05008,1.0499,1.0499,860000000.0
2011-08-01 00:11:00,1.04988,1.04994,1.04983,1.04992,420000000.0
2011-08-01 00:12:00,1.04992,1.05002,1.04983,1.0499,710000000.0
2011-08-01 00:13:00,1.0499,1.0499,1.04973,1.04983,600000000.0
2011-08-01 00:14:00,1.04983,1.05001,1.04969,1.04999,640000000.0
2011-08-01 00:15:00,1.04999,1.05023,1.04996,1.05019,520000000.0
2011-08-01 00:16:00,1.05019,1.05029,1.05008,1.05014,1280000000.0
2011-08-01 00:17:00,1.05013,1.05023,1.05013,1.05019,540000000.0
2011-08-01 00:18:00,1.05018,1.05018,1.04971,1.04973,810000000.0
2011-08-01 00:19:00,1.04973,1.04997,1.04965,1.04972,1320000000.0
2011-08-01 00:20:00,1.04972,1.04987,1.0495,1.0498,810000000.0
2011-08-01 00:21:00,1.04979,1.04984,1.04968,1.04979,1360000000.0
2011-08-01 00:22:00,1.04978,1.04994,1.04968,1.04969,920000000.0
2011-08-01 00:23:00,1.04973,1.04979,1.04968,1.04968,770000000.0
2011-08-01 00:24:00,1.04968,1.04999,1.04968,1.04994,620000000.0
2011-08-01 00:25:00,1.04994,1.05003,1.04988,1.04998,480000000.0
2011-08-01 00:26:00,1.04998,1.04999,1.04984,1.04998,700000000.0
2011-08-01 00:27:00,1.04998,1.05004,1.04989,1.05003,570000000.0
